fault_id,param_idx,elem_idx,bit_idx,accuracy,has_nan,has_inf,failure_type
141_104_5,141,104,5,97.9,False,False,no_effect
57_29_29,57,29,29,97.9,False,False,no_effect
30_84896_9,30,84896,9,97.9,False,False,no_effect
127_298_17,127,298,17,97.9,False,False,no_effect
106_123_30,106,123,30,11.9,True,False,catastrophic_nan_inf
62_119743_9,62,119743,9,97.9,False,False,no_effect
98_49967_8,98,49967,8,97.9,False,False,no_effect
17_70_26,17,70,26,97.9,False,False,no_effect
87_129_17,87,129,17,97.9,False,False,no_effect
0_72_19,0,72,19,97.9,False,False,no_effect
150_1187_31,150,1187,31,98.0,False,False,no_effect
38_117059_30,38,117059,30,11.9,False,False,catastrophic_low_acc
88_85_24,88,85,24,97.9,False,False,no_effect
116_21088_12,116,21088,12,97.9,False,False,no_effect
61_585_24,61,585,24,97.9,False,False,no_effect
59_105_2,59,105,2,97.9,False,False,no_effect
81_190_30,81,190,30,12.2,False,False,catastrophic_low_acc
97_395_9,97,395,9,97.9,False,False,no_effect
126_4852_8,126,4852,8,97.9,False,False,no_effect
128_21757_6,128,21757,6,97.9,False,False,no_effect
112_25_29,112,25,29,97.9,False,False,no_effect
3_184_9,3,184,9,97.9,False,False,no_effect
104_10116_4,104,10116,4,97.9,False,False,no_effect
120_69474_21,120,69474,21,97.9,False,False,no_effect
101_166_5,101,166,5,97.9,False,False,no_effect
84_139885_24,84,139885,24,97.9,False,False,no_effect
81_160_31,81,160,31,97.9,False,False,no_effect
138_4705_4,138,4705,4,97.9,False,False,no_effect
60_75334_14,60,75334,14,97.9,False,False,no_effect
23_111_6,23,111,6,97.9,False,False,no_effect
25_454_10,25,454,10,97.9,False,False,no_effect
76_7_2,76,7,2,97.9,False,False,no_effect
83_14_18,83,14,18,97.9,False,False,no_effect
91_383_27,91,383,27,97.9,False,False,no_effect
37_250_26,37,250,26,98.0,False,False,no_effect
144_47200_10,144,47200,10,97.9,False,False,no_effect
44_5175_24,44,5175,24,97.9,False,False,no_effect
61_509_9,61,509,9,97.9,False,False,no_effect
59_118_16,59,118,16,97.9,False,False,no_effect
117_65_0,117,65,0,97.9,False,False,no_effect
119_73_10,119,73,10,97.9,False,False,no_effect
18_57898_22,18,57898,22,97.9,False,False,no_effect
150_612_27,150,612,27,97.9,False,False,no_effect
64_116_19,64,116,19,97.9,False,False,no_effect
50_100845_30,50,100845,30,12.2,False,False,catastrophic_low_acc
27_60_24,27,60,24,97.9,False,False,no_effect
146_94098_18,146,94098,18,97.9,False,False,no_effect
75_5_25,75,5,25,97.7,False,False,sdc_minor
70_2_3,70,2,3,97.9,False,False,no_effect
127_293_14,127,293,14,97.9,False,False,no_effect
90_28705_12,90,28705,12,97.9,False,False,no_effect
64_173_8,64,173,8,97.9,False,False,no_effect
24_10334_19,24,10334,19,97.9,False,False,no_effect
112_8_23,112,8,23,97.8,False,False,sdc_minor
33_23_18,33,23,18,97.9,False,False,no_effect
83_191_26,83,191,26,97.9,False,False,no_effect
44_13159_8,44,13159,8,97.9,False,False,no_effect
138_47953_17,138,47953,17,97.9,False,False,no_effect
42_33681_30,42,33681,30,94.7,False,False,sdc_minor
75_191_21,75,191,21,97.9,False,False,no_effect
29_119_4,29,119,4,97.9,False,False,no_effect
36_59143_25,36,59143,25,97.9,False,False,no_effect
142_93_5,142,93,5,97.9,False,False,no_effect
101_3_16,101,3,16,97.9,False,False,no_effect
137_31_29,137,31,29,97.9,False,False,no_effect
94_172_16,94,172,16,97.9,False,False,no_effect
149_97_23,149,97,23,97.9,False,False,no_effect
27_172_14,27,172,14,97.9,False,False,no_effect
120_6560_20,120,6560,20,97.9,False,False,no_effect
56_4142_29,56,4142,29,97.9,False,False,no_effect
77_166_26,77,166,26,97.9,False,False,no_effect
29_35_2,29,35,2,97.9,False,False,no_effect
9_77_31,9,77,31,97.9,False,False,no_effect
29_24_15,29,24,15,97.9,False,False,no_effect
137_34_24,137,34,24,97.9,False,False,no_effect
116_24314_26,116,24314,26,97.9,False,False,no_effect
150_1520_9,150,1520,9,97.9,False,False,no_effect
106_167_6,106,167,6,97.9,False,False,no_effect
125_157_26,125,157,26,97.9,False,False,no_effect
71_8_23,71,8,23,97.9,False,False,no_effect
55_454_28,55,454,28,97.9,False,False,no_effect
60_95075_6,60,95075,6,97.9,False,False,no_effect
94_139_22,94,139,22,97.9,False,False,no_effect
15_101_17,15,101,17,97.9,False,False,no_effect
48_32023_29,48,32023,29,97.9,False,False,no_effect
23_169_13,23,169,13,97.9,False,False,no_effect
5_12_21,5,12,21,97.9,False,False,no_effect
62_33010_13,62,33010,13,97.9,False,False,no_effect
17_141_13,17,141,13,97.9,False,False,no_effect
150_442_14,150,442,14,97.9,False,False,no_effect
84_38680_0,84,38680,0,97.9,False,False,no_effect
70_37_8,70,37,8,97.9,False,False,no_effect
138_32853_11,138,32853,11,97.9,False,False,no_effect
28_169_1,28,169,1,97.9,False,False,no_effect
33_3_22,33,3,22,97.9,False,False,no_effect
60_84874_1,60,84874,1,97.9,False,False,no_effect
44_17391_3,44,17391,3,97.9,False,False,no_effect
32_27588_7,32,27588,7,97.9,False,False,no_effect
16_121_28,16,121,28,97.9,False,False,no_effect
92_33635_6,92,33635,6,97.9,False,False,no_effect
115_515_14,115,515,14,97.9,False,False,no_effect
11_186_19,11,186,19,97.9,False,False,no_effect
117_164_1,117,164,1,97.9,False,False,no_effect
15_122_25,15,122,25,98.0,False,False,no_effect
109_702_6,109,702,6,97.9,False,False,no_effect
125_182_28,125,182,28,97.9,False,False,no_effect
18_10589_20,18,10589,20,97.9,False,False,no_effect
37_67_8,37,67,8,97.9,False,False,no_effect
70_159_20,70,159,20,97.9,False,False,no_effect
97_611_18,97,611,18,97.9,False,False,no_effect
116_33131_27,116,33131,27,97.9,False,False,no_effect
25_718_7,25,718,7,97.9,False,False,no_effect
141_184_13,141,184,13,97.9,False,False,no_effect
110_118372_14,110,118372,14,97.9,False,False,no_effect
105_86_29,105,86,29,97.9,False,False,no_effect
102_54524_6,102,54524,6,97.9,False,False,no_effect
80_27968_20,80,27968,20,97.9,False,False,no_effect
65_95_9,65,95,9,97.9,False,False,no_effect
121_68_5,121,68,5,97.9,False,False,no_effect
21_23_27,21,23,27,97.9,False,False,no_effect
24_97687_8,24,97687,8,97.9,False,False,no_effect
142_15_21,142,15,21,97.9,False,False,no_effect
31_420_22,31,420,22,97.9,False,False,no_effect
108_13486_18,108,13486,18,97.9,False,False,no_effect
79_360_6,79,360,6,97.9,False,False,no_effect
147_129_13,147,129,13,97.9,False,False,no_effect
39_168_30,39,168,30,11.9,False,False,catastrophic_low_acc
57_27_22,57,27,22,97.9,False,False,no_effect
142_94_7,142,94,7,97.9,False,False,no_effect
71_146_14,71,146,14,97.9,False,False,no_effect
109_574_1,109,574,1,97.9,False,False,no_effect
68_1897_11,68,1897,11,97.9,False,False,no_effect
69_179_19,69,179,19,97.9,False,False,no_effect
86_92018_0,86,92018,0,97.9,False,False,no_effect
46_36_25,46,36,25,97.9,False,False,no_effect
17_36_1,17,36,1,97.9,False,False,no_effect
23_191_13,23,191,13,97.9,False,False,no_effect
96_110056_29,96,110056,29,97.9,False,False,no_effect
87_40_23,87,40,23,97.9,False,False,no_effect
79_332_5,79,332,5,97.9,False,False,no_effect
13_159_10,13,159,10,97.9,False,False,no_effect
12_21386_17,12,21386,17,97.9,False,False,no_effect
113_169_27,113,169,27,97.9,False,False,no_effect
124_155_28,124,155,28,97.9,False,False,no_effect
106_69_13,106,69,13,97.9,False,False,no_effect
131_29_22,131,29,22,97.9,False,False,no_effect
110_29069_18,110,29069,18,97.9,False,False,no_effect
151_7_19,151,7,19,97.9,False,False,no_effect
11_56_25,11,56,25,97.9,False,False,no_effect
14_2015_13,14,2015,13,97.9,False,False,no_effect
77_54_8,77,54,8,97.9,False,False,no_effect
65_74_20,65,74,20,97.9,False,False,no_effect
30_1013_31,30,1013,31,97.9,False,False,no_effect
110_46057_8,110,46057,8,97.9,False,False,no_effect
